website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer,,
2691,2023-04-11T21:35:00,125,1,,,,desktop,,,
2692,2024-01-25T18:31:00,,0,,,,mobile,,,
2693,2023-08-09T14:44:00,154,0,instagram,summer_sale,banner_ad,mobile,https://www.instagram.com,,
2694,2023-12-30T15:36:00,186,0,email,free_shipping,banner_ad,mobile,https://www.facebook.com,,
2695,2023-11-25T16:04:00,25,0,facebook,pet_lover_promo,story,desktop,https://www.google.com,,
2696,2024-01-19T17:35:00,45,1,,,,desktop,,,
2697,2023-05-28T12:38:00,93,0,instagram,pet_lover_promo,story,mobile,https://www.google.com,,
2698,2023-11-15T14:50:00,,0,email,loyalty_program,story,tablet,https://mail.google.com,,
2699,2023-03-17T17:47:00,26,1,,,,desktop,,,
2700,2023-06-21T14:53:00,29,0,,,,mobile,,,
2701,2023-11-22T14:30:00,171,0,direct,new_customer_20,banner_ad,desktop,https://www.instagram.com,,
2702,2024-02-07T21:51:00,,0,direct,summer_sale,text_ad,mobile,https://www.facebook.com,,
2703,2023-07-16T14:53:00,84,0,,,,tablet,,,
2704,2023-07-20T15:45:00,150,0,google,new_customer_20,banner_ad,desktop,https://www.facebook.com,,
2705,2023-05-18T17:11:00,52,1,,,,mobile,,,
2706,2024-01-26T09:32:00,149,1,,,,tablet,,,
2707,2024-02-16T14:07:00,80,1,,,,mobile,,,
2708,2023-12-20T14:16:00,117,0,,,,mobile,,,
2709,2024-03-13T14:39:00,124,1,,,,mobile,,,
2710,2023-11-12T14:38:00,7,0,instagram,summer_sale,text_ad,tablet,https://www.google.com,,
2711,2023-10-01T10:52:00,126,1,,,,tablet,,,
2712,2024-05-09T16:08:00,181,1,,,,tablet,,,
2713,2023-11-20T13:12:00,165,1,,,,mobile,,,
2714,2024-03-06T14:38:00,112,1,,,,desktop,,,
2715,2024-03-15T16:04:00,11,1,,,,desktop,,,
2716,2024-01-05T19:12:00,164,1,,,,desktop,,,
2717,2023-04-29T14:30:00,71,1,,,,tablet,,,
2718,2023-08-22T12:23:00,138,1,,,,desktop,,,
2719,2023-09-11T09:54:00,92,1,,,,mobile,,,
2720,2023-10-25T12:15:00,198,1,,,,desktop,,,
2721,2023-11-24T18:29:00,,0,email,new_customer_20,text_ad,mobile,https://www.facebook.com,,
2722,2023-08-23T22:12:00,47,1,,,,tablet,,,
2723,2023-01-28T08:46:00,69,1,,,,desktop,,,
2724,2023-04-19T08:50:00,171,0,,,,desktop,,,
2725,2024-05-13T09:44:00,86,1,,,,tablet,,,
2726,2023-09-02T18:09:00,117,0,google,new_customer_20,banner_ad,tablet,https://www.facebook.com,,
2727,2023-05-22T21:00:00,137,1,,,,tablet,,,
2728,2023-11-23T08:31:00,124,1,,,,mobile,,,
2729,2023-09-27T11:57:00,155,0,instagram,loyalty_program,banner_ad,desktop,https://www.google.com,,
2730,2023-01-31T12:36:00,117,0,email,loyalty_program,newsletter,desktop,https://www.google.com,,
2731,2023-03-02T11:19:00,106,1,,,,tablet,,,
2732,2024-01-09T09:59:00,106,1,,,,tablet,,,
2733,2023-12-06T08:23:00,157,0,instagram,pet_lover_promo,story,tablet,https://mail.google.com,,
2734,2023-02-22T16:04:00,134,1,,,,desktop,,,
2735,2023-06-25T16:06:00,122,1,,,,mobile,,,
2736,2024-03-18T14:15:00,160,1,,,,tablet,,,
2737,2023-04-14T09:17:00,143,1,,,,tablet,,,
2738,2024-05-01T08:34:00,146,0,,,,mobile,,,
2739,2023-12-07T15:43:00,146,1,,,,desktop,,,
2740,2023-12-12T14:49:00,99,1,,,,mobile,,,
2741,2023-09-06T17:28:00,171,0,,,,mobile,,,
2742,2023-05-04T10:44:00,119,1,,,,desktop,,,
2743,2023-09-23T14:06:00,63,1,,,,mobile,,,
2744,2023-04-12T10:48:00,,0,email,free_shipping,text_ad,mobile,https://www.instagram.com,,
2745,2024-03-25T18:14:00,38,1,,,,desktop,,,
2746,2023-02-14T11:16:00,200,0,email,new_customer_20,newsletter,tablet,https://www.facebook.com,,
2747,2024-03-11T12:18:00,170,1,,,,mobile,,,
2748,2023-08-04T11:54:00,61,1,,,,mobile,,,
2749,2023-08-14T22:06:00,,0,,,,mobile,,,
2750,2023-10-03T22:46:00,179,1,,,,desktop,,,
2751,2024-01-17T15:03:00,177,1,,,,tablet,,,
2752,2023-10-12T13:50:00,183,1,,,,desktop,,,
2753,2023-09-10T14:27:00,43,0,email,new_customer_20,post,tablet,https://www.facebook.com,,
2754,2023-10-30T11:44:00,53,1,,,,tablet,,,
2755,2023-07-28T19:41:00,115,1,,,,mobile,,,
2756,2024-02-07T19:18:00,,0,,,,tablet,,,
2757,2024-01-13T09:32:00,131,1,,,,desktop,,,
2758,2023-02-09T15:22:00,107,1,,,,tablet,,,
2759,2023-02-27T22:27:00,195,0,,,,desktop,,,
2760,2024-02-10T15:39:00,,0,facebook,loyalty_program,newsletter,mobile,https://mail.google.com,,
2761,2023-12-13T22:38:00,200,0,,,,mobile,,,
2762,2023-11-18T18:18:00,79,0,,,,desktop,,,
2763,2023-02-22T09:45:00,47,1,,,,tablet,,,
2764,2024-02-05T16:53:00,60,0,facebook,summer_sale,banner_ad,tablet,https://www.instagram.com,,
2765,2023-01-30T22:54:00,40,0,,,,mobile,,,
2766,2023-05-11T21:32:00,131,1,,,,mobile,,,
2767,2023-03-20T17:11:00,,0,direct,pet_lover_promo,banner_ad,desktop,https://www.google.com,,
2768,2023-09-02T19:18:00,151,1,,,,desktop,,,
2769,2024-04-12T16:42:00,105,0,,,,mobile,,,
2770,2024-04-14T20:05:00,57,0,instagram,loyalty_program,newsletter,mobile,https://www.google.com,,
2771,2023-01-30T19:07:00,96,1,,,,mobile,,,
2772,2023-07-30T21:31:00,86,1,,,,mobile,,,
2773,2024-01-01T09:48:00,15,1,,,,mobile,,,
2774,2023-10-29T15:10:00,73,1,,,,tablet,,,
2775,2023-04-11T08:31:00,181,1,,,,tablet,,,
2776,2023-04-14T17:10:00,182,1,,,,tablet,,,
2777,2023-06-24T09:53:00,59,1,,,,tablet,,,
2778,2024-04-24T20:52:00,,0,,,,desktop,,,
2779,2023-07-29T15:15:00,44,1,,,,mobile,,,
2780,2023-12-28T19:04:00,181,1,,,,desktop,,,
2781,2023-02-08T13:38:00,44,1,,,,desktop,,,
2782,2023-08-18T12:10:00,36,1,,,,tablet,,,
2783,2024-04-08T13:24:00,39,1,,,,tablet,,,
2784,2023-05-17T12:37:00,153,0,instagram,free_shipping,text_ad,tablet,https://www.google.com,,
2785,2024-01-15T08:16:00,,0,facebook,free_shipping,post,desktop,https://www.facebook.com,,
2786,2023-06-12T18:18:00,191,1,,,,tablet,,,
2787,2023-09-08T15:23:00,193,0,,,,tablet,,,
2788,2023-03-07T22:46:00,136,0,google,pet_lover_promo,post,desktop,https://www.google.com,,
2789,2023-10-18T09:22:00,71,1,,,,desktop,,,
2790,2023-07-06T15:59:00,1,0,facebook,loyalty_program,story,tablet,https://www.instagram.com,,
2791,2023-08-25T19:35:00,146,1,,,,mobile,,,
2792,2023-02-19T21:59:00,191,1,,,,tablet,,,
2793,2023-06-17T17:30:00,118,0,google,loyalty_program,banner_ad,tablet,https://www.instagram.com,,
2794,2023-03-14T14:34:00,12,1,,,,tablet,,,
2795,2024-03-28T12:25:00,118,0,,,,desktop,,,
2796,2024-01-10T15:11:00,148,1,,,,mobile,,,
2797,2023-09-23T10:58:00,24,0,,,,tablet,,,
2798,2023-10-18T20:14:00,117,1,,,,tablet,,,
2799,2023-09-24T22:31:00,103,1,,,,mobile,,,
2800,2023-02-24T21:13:00,89,1,,,,desktop,,,
2801,2023-10-17T14:52:00,,0,instagram,summer_sale,newsletter,tablet,https://www.google.com,,
2802,2023-04-24T11:36:00,53,0,direct,free_shipping,newsletter,mobile,https://www.facebook.com,,
2803,2023-02-05T12:31:00,4,1,,,,tablet,,,
2804,2023-03-27T14:23:00,126,1,,,,desktop,,,
2805,2023-05-20T16:16:00,118,1,,,,tablet,,,
2806,2023-10-25T08:35:00,79,1,,,,tablet,,,
2807,2023-12-01T21:19:00,18,0,facebook,loyalty_program,newsletter,mobile,https://mail.google.com,,
2808,2024-04-08T16:45:00,44,0,facebook,new_customer_20,newsletter,mobile,https://www.google.com,,
2809,2023-12-07T20:32:00,50,1,,,,tablet,,,
2810,2024-04-25T17:38:00,142,1,,,,mobile,,,
2811,2023-04-28T16:38:00,137,1,,,,mobile,,,
2812,2023-06-28T14:34:00,190,1,,,,mobile,,,
2813,2023-09-19T19:38:00,196,0,direct,new_customer_20,banner_ad,mobile,https://www.facebook.com,,
2814,2023-06-18T10:59:00,105,0,direct,pet_lover_promo,newsletter,desktop,https://mail.google.com,,
2815,2024-03-11T14:57:00,196,0,instagram,loyalty_program,post,tablet,https://www.google.com,,
2816,2023-04-02T10:29:00,146,0,direct,free_shipping,banner_ad,mobile,https://www.instagram.com,,
2817,2024-04-17T10:43:00,114,0,,,,mobile,,,
2818,2023-11-01T18:46:00,152,1,,,,mobile,,,
2819,2023-09-24T14:04:00,37,0,,,,mobile,,,
2820,2023-07-01T08:52:00,135,1,,,,mobile,,,
2821,2024-03-23T10:13:00,36,0,facebook,free_shipping,story,tablet,https://www.google.com,,
2822,2024-03-16T22:52:00,159,1,,,,tablet,,,
2823,2024-03-31T19:09:00,54,0,google,new_customer_20,post,tablet,https://www.instagram.com,,
2824,2023-12-08T09:25:00,100,1,,,,mobile,,,
2825,2023-01-28T17:57:00,168,0,,,,mobile,,,
2826,2024-03-29T20:13:00,81,0,email,loyalty_program,text_ad,tablet,https://www.instagram.com,,
2827,2024-04-01T16:16:00,190,0,,,,mobile,,,
2828,2023-12-01T22:29:00,197,1,,,,desktop,,,
2829,2023-07-14T11:19:00,94,0,facebook,loyalty_program,story,desktop,https://www.instagram.com,,
2830,2023-07-31T13:18:00,104,0,facebook,summer_sale,newsletter,mobile,https://www.instagram.com,,
2831,2023-09-24T10:26:00,89,1,,,,desktop,,,
2832,2023-09-15T20:09:00,131,1,,,,tablet,,,
2833,2023-04-04T10:19:00,187,1,,,,mobile,,,
2834,2023-04-28T20:24:00,180,0,,,,tablet,,,
2835,2023-06-19T13:21:00,187,1,,,,mobile,,,
2836,2023-05-13T11:10:00,32,1,,,,tablet,,,
2837,2023-06-10T09:23:00,175,0,email,free_shipping,newsletter,mobile,https://www.facebook.com,,
2838,2023-08-11T16:39:00,136,0,,,,tablet,,,
2839,2023-09-18T09:16:00,187,0,facebook,pet_lover_promo,banner_ad,tablet,https://www.instagram.com,,
2840,2023-03-30T08:39:00,196,1,,,,desktop,,,
2841,2023-10-11T13:00:00,8,1,,,,tablet,,,
2842,2023-04-24T20:09:00,189,1,,,,desktop,,,
2843,2023-08-15T12:08:00,161,1,,,,tablet,,,
2844,2024-04-12T17:01:00,196,1,,,,tablet,,,
2845,2023-02-26T19:05:00,164,0,,,,mobile,,,
2846,2023-06-17T17:57:00,157,0,,,,tablet,,,
2847,2023-07-10T16:35:00,49,1,,,,mobile,,,
2848,2024-01-15T21:39:00,,0,instagram,summer_sale,story,mobile,https://www.instagram.com,,
2849,2024-04-29T09:56:00,35,1,,,,desktop,,,
2850,2023-08-15T17:09:00,,0,direct,free_shipping,story,tablet,https://www.instagram.com,,
2851,2023-11-21T15:01:00,41,0,,,,desktop,,,
2852,2023-12-07T15:07:00,2,0,google,pet_lover_promo,newsletter,mobile,https://www.instagram.com,,
2853,2023-08-05T20:59:00,124,0,,,,desktop,,,
2854,2023-06-30T19:06:00,20,1,,,,desktop,,,
2855,2023-11-03T15:40:00,166,1,,,,mobile,,,
2856,2024-05-03T15:06:00,25,1,,,,tablet,,,
2857,2023-05-01T14:38:00,139,1,,,,mobile,,,
2858,2023-06-12T18:38:00,102,1,,,,desktop,,,
2859,2023-07-04T19:20:00,150,0,instagram,free_shipping,post,mobile,https://www.instagram.com,,
2860,2024-04-20T16:58:00,85,0,google,summer_sale,newsletter,mobile,https://www.instagram.com,,
2861,2023-11-22T13:33:00,31,1,,,,mobile,,,
2862,2023-05-18T22:18:00,,0,,,,tablet,,,
2863,2023-03-30T16:36:00,61,1,,,,tablet,,,
2864,2023-04-10T18:36:00,,0,,,,tablet,,,
2865,2023-10-10T14:22:00,134,0,google,new_customer_20,newsletter,tablet,https://www.facebook.com,,
2866,2023-05-23T16:57:00,139,1,,,,tablet,,,
2867,2023-11-12T15:46:00,131,0,,,,mobile,,,
2868,2023-05-10T21:59:00,200,0,facebook,loyalty_program,story,tablet,https://mail.google.com,,
2869,2024-04-20T18:30:00,159,1,,,,desktop,,,
2870,2023-11-23T21:50:00,21,1,,,,tablet,,,
2871,2023-01-28T11:54:00,,0,,,,desktop,,,
2872,2023-01-28T19:40:00,49,0,email,pet_lover_promo,newsletter,mobile,https://www.instagram.com,,
2873,2023-06-25T18:21:00,,0,,,,tablet,,,
2874,2023-09-16T19:01:00,180,1,,,,tablet,,,
2875,2024-03-18T09:44:00,116,0,,,,desktop,,,
2876,2023-05-02T13:06:00,126,1,,,,desktop,,,
2877,2023-04-08T19:48:00,96,0,email,pet_lover_promo,post,tablet,https://www.facebook.com,,
2878,2023-11-27T19:20:00,14,0,email,summer_sale,newsletter,desktop,https://www.google.com,,
2879,2023-08-05T10:21:00,11,0,instagram,summer_sale,text_ad,mobile,https://www.instagram.com,,
2880,2023-10-25T17:19:00,115,0,direct,new_customer_20,banner_ad,tablet,https://www.google.com,,
2881,2023-04-22T09:16:00,181,0,google,new_customer_20,post,desktop,https://www.instagram.com,,
2882,2024-03-22T15:40:00,167,1,,,,tablet,,,
2883,2023-05-07T12:19:00,152,1,,,,desktop,,,
2884,2023-05-18T17:10:00,31,1,,,,mobile,,,
2885,2024-02-11T18:03:00,31,0,,,,mobile,,,
2886,2024-04-05T16:09:00,,0,facebook,free_shipping,story,desktop,https://www.google.com,,
2887,2024-01-19T12:52:00,115,1,,,,mobile,,,
2888,2023-04-30T10:54:00,40,1,,,,desktop,,,
2889,2023-07-05T10:19:00,22,0,facebook,new_customer_20,post,tablet,https://mail.google.com,,
2890,2023-06-23T08:02:00,83,1,,,,tablet,,,
2891,2024-02-08T08:43:00,19,1,,,,tablet,,,
2892,2023-06-14T15:54:00,184,1,,,,mobile,,,
2893,2024-05-09T12:31:00,143,1,,,,tablet,,,
2894,2023-11-23T09:52:00,4,1,,,,tablet,,,
2895,2023-10-18T22:07:00,192,0,instagram,new_customer_20,banner_ad,desktop,https://www.google.com,,
2896,2023-10-16T16:02:00,23,1,,,,tablet,,,
2897,2024-02-21T13:39:00,198,1,,,,desktop,,,
2898,2024-01-28T16:56:00,161,1,,,,desktop,,,
2899,2023-05-05T10:54:00,83,0,,,,desktop,,,
2900,2024-01-18T15:31:00,72,1,,,,desktop,,,
2901,2023-11-08T09:11:00,62,1,,,,mobile,,,
2902,2023-07-21T11:14:00,,0,,,,tablet,,,
2903,2023-05-10T08:26:00,29,1,,,,desktop,,,
2904,2023-10-05T22:55:00,179,1,,,,desktop,,,
2905,2023-01-31T17:51:00,,0,instagram,loyalty_program,post,tablet,https://mail.google.com,,
2906,2024-05-09T09:23:00,138,0,facebook,free_shipping,post,mobile,https://www.google.com,,
2907,2024-04-09T18:13:00,150,0,facebook,pet_lover_promo,newsletter,mobile,https://www.facebook.com,,
2908,2024-05-05T21:38:00,63,1,,,,mobile,,,
2909,2023-11-06T14:24:00,80,1,,,,mobile,,,
2910,2023-12-11T12:42:00,33,1,,,,tablet,,,
2911,2023-11-07T12:06:00,10,0,,,,mobile,,,
2912,2023-04-14T17:16:00,112,1,,,,desktop,,,
2913,2023-11-06T17:51:00,195,1,,,,mobile,,,
2914,2023-03-02T19:27:00,88,1,,,,mobile,,,
2915,2023-04-15T17:43:00,88,0,google,summer_sale,newsletter,mobile,https://www.instagram.com,,
2916,2023-03-04T13:40:00,11,1,,,,mobile,,,
2917,2023-11-08T08:05:00,174,0,direct,new_customer_20,newsletter,tablet,https://www.instagram.com,,
2918,2023-07-29T08:53:00,,0,google,summer_sale,newsletter,desktop,https://www.instagram.com,,
2919,2023-06-05T14:17:00,142,0,email,loyalty_program,post,tablet,https://www.google.com,,
2920,2024-03-26T22:54:00,142,0,email,pet_lover_promo,story,mobile,https://www.google.com,,
2921,2023-05-24T14:46:00,109,1,,,,tablet,,,
2922,2023-11-21T14:04:00,57,0,email,loyalty_program,newsletter,tablet,https://mail.google.com,,
2923,2023-09-17T18:14:00,163,0,,,,desktop,,,
2924,2023-09-14T21:30:00,12,1,,,,desktop,,,
2925,2024-01-22T12:47:00,189,1,,,,tablet,,,
2926,2023-05-04T21:33:00,138,0,,,,desktop,,,
2927,2023-10-14T20:21:00,160,1,,,,tablet,,,
2928,2023-04-28T17:09:00,,0,,,,tablet,,,
2929,2023-04-29T15:15:00,175,0,facebook,free_shipping,story,tablet,https://www.instagram.com,,
2930,2023-12-16T16:15:00,5,1,,,,mobile,,,
2931,2023-10-24T18:26:00,191,0,,,,mobile,,,
2932,2023-06-07T14:22:00,198,0,instagram,summer_sale,story,tablet,https://www.instagram.com,,
2933,2023-11-13T18:02:00,161,0,direct,new_customer_20,banner_ad,tablet,https://mail.google.com,,
2934,2023-09-16T19:47:00,170,1,,,,desktop,,,
2935,2023-03-06T19:47:00,181,1,,,,desktop,,,
2936,2023-04-30T16:41:00,9,1,,,,desktop,,,
2937,2023-02-19T22:23:00,8,1,,,,desktop,,,
2938,2023-02-27T11:47:00,9,1,,,,mobile,,,
2939,2023-10-18T10:02:00,38,1,,,,desktop,,,
2940,2023-09-01T11:54:00,50,0,,,,tablet,,,
2941,2023-10-12T19:49:00,190,1,,,,mobile,,,
2942,2024-03-30T21:13:00,158,0,facebook,free_shipping,post,tablet,https://www.instagram.com,,
2943,2023-10-11T17:30:00,,0,,,,mobile,,,
2944,2023-06-22T13:55:00,154,1,,,,mobile,,,
2945,2023-01-20T13:56:00,66,1,,,,tablet,,,
2946,2024-04-28T17:10:00,,0,instagram,new_customer_20,banner_ad,tablet,https://www.facebook.com,,
2947,2023-09-09T18:33:00,182,1,,,,mobile,,,
2948,2024-03-21T17:47:00,191,0,,,,tablet,,,
2949,2023-08-11T08:22:00,54,1,,,,tablet,,,
2950,2023-09-04T14:44:00,,0,,,,desktop,,,
2951,2023-04-14T13:15:00,16,1,,,,mobile,,,
2952,2023-05-06T21:39:00,177,1,,,,tablet,,,
2953,2023-09-30T21:00:00,153,0,instagram,loyalty_program,post,desktop,https://www.facebook.com,,
2954,2023-10-20T20:39:00,,0,instagram,free_shipping,story,tablet,https://mail.google.com,,
2955,2024-02-05T11:42:00,119,1,,,,tablet,,,
2956,2024-01-10T22:58:00,152,0,,,,tablet,,,
2957,2023-08-19T20:54:00,,0,google,loyalty_program,story,desktop,https://mail.google.com,,
2958,2023-09-10T16:18:00,97,0,email,pet_lover_promo,text_ad,mobile,https://www.instagram.com,,
2959,2023-08-28T12:26:00,129,0,,,,tablet,,,
2960,2024-04-15T19:36:00,12,0,,,,tablet,,,
2961,2023-03-06T09:33:00,117,1,,,,desktop,,,
2962,2023-12-17T17:23:00,48,1,,,,tablet,,,
2963,2023-10-09T16:01:00,,0,,,,tablet,,,
2964,2023-02-17T11:01:00,189,1,,,,mobile,,,
2965,2024-01-31T20:59:00,98,0,,,,tablet,,,
2966,2023-12-27T22:29:00,87,1,,,,tablet,,,
2967,2023-03-26T16:15:00,185,0,email,new_customer_20,story,mobile,https://www.instagram.com,,
2968,2024-04-24T13:46:00,73,1,,,,tablet,,,
2969,2023-04-16T21:17:00,24,1,,,,mobile,,,
2970,2023-03-09T09:09:00,,0,,,,desktop,,,
2971,2023-03-18T16:51:00,22,1,,,,tablet,,,
2972,2023-04-06T15:53:00,110,1,,,,mobile,,,
2973,2023-06-01T18:00:00,51,1,,,,mobile,,,
2974,2023-12-26T20:24:00,2,1,,,,tablet,,,
2975,2023-06-24T11:19:00,54,1,,,,mobile,,,
2976,2023-02-27T22:19:00,40,1,,,,desktop,,,
2977,2023-12-15T09:06:00,200,0,direct,new_customer_20,text_ad,mobile,https://www.instagram.com,,
2978,2023-03-14T22:46:00,144,1,,,,tablet,,,
2979,2023-08-14T09:26:00,,0,facebook,loyalty_program,banner_ad,mobile,https://www.google.com,,
2980,2023-02-11T12:06:00,,0,google,loyalty_program,newsletter,desktop,https://www.facebook.com,,
2981,2023-04-11T13:04:00,61,0,google,new_customer_20,banner_ad,tablet,https://www.facebook.com,,
2982,2023-06-02T22:32:00,45,1,,,,mobile,,,
2983,2023-04-28T18:33:00,2,1,,,,mobile,,,
2984,2023-07-24T14:53:00,99,1,,,,tablet,,,
2985,2023-11-12T21:05:00,61,0,facebook,loyalty_program,story,desktop,https://mail.google.com,,
2986,2023-05-12T20:16:00,,0,email,pet_lover_promo,story,tablet,https://www.instagram.com,,
2987,2024-04-28T19:30:00,184,0,direct,summer_sale,banner_ad,tablet,https://www.instagram.com,,
2988,2023-03-07T22:27:00,73,1,,,,desktop,,,
2989,2024-03-24T18:52:00,83,0,,,,desktop,,,
2990,2024-04-16T20:56:00,,0,instagram,new_customer_20,newsletter,desktop,https://mail.google.com,,
2991,2023-08-19T22:54:00,194,0,google,free_shipping,banner_ad,tablet,https://www.google.com,,
2992,2024-02-29T21:13:00,129,1,,,,desktop,,,
2993,2023-08-16T20:08:00,155,1,,,,tablet,,,
2994,2023-01-31T12:16:00,62,1,,,,desktop,,,
2995,2023-03-04T18:34:00,131,1,,,,tablet,,,
2996,2023-07-06T08:58:00,71,1,,,,desktop,,,
2997,2024-05-04T09:43:00,168,1,,,,desktop,,,
2998,2023-06-05T14:27:00,159,1,,,,desktop,,,
2999,2023-05-27T09:17:00,67,1,,,,desktop,,,
3000,2023-04-06T18:51:00,82,1,,,,tablet,,,
3001,2023-08-24T10:24:00,191,1,,,,tablet,,,
3002,2023-11-12T13:47:00,198,1,,,,desktop,,,
3003,2023-01-26T15:58:00,144,0,email,new_customer_20,text_ad,tablet,https://www.google.com,,
3004,2023-03-30T17:54:00,184,0,,,,desktop,,,
3005,2023-05-27T12:11:00,163,0,instagram,pet_lover_promo,text_ad,mobile,https://www.facebook.com,,
3006,2024-03-10T15:18:00,50,0,email,new_customer_20,text_ad,desktop,https://mail.google.com,,
3007,2023-01-29T09:43:00,154,0,,,,desktop,,,
3008,2023-12-01T08:37:00,28,0,google,new_customer_20,banner_ad,desktop,https://www.facebook.com,,
3009,2023-07-10T09:54:00,65,0,direct,loyalty_program,story,mobile,https://www.google.com,,
3010,2023-09-05T11:58:00,19,1,,,,tablet,,,
3011,2024-01-20T13:20:00,,0,email,pet_lover_promo,story,desktop,https://www.google.com,,
3012,2024-03-06T10:34:00,1,0,google,pet_lover_promo,post,tablet,https://www.google.com,,
3013,2023-07-24T11:25:00,12,0,direct,summer_sale,banner_ad,mobile,https://www.google.com,,
3014,2023-08-07T19:33:00,24,1,,,,tablet,,,
3015,2023-08-29T21:04:00,,0,google,new_customer_20,newsletter,tablet,https://www.google.com,,
3016,2023-12-22T12:34:00,102,1,,,,mobile,,,
3017,2023-05-19T09:31:00,5,1,,,,desktop,,,
3018,2023-04-10T19:31:00,45,1,,,,desktop,,,
3019,2023-01-28T21:37:00,178,1,,,,mobile,,,
3020,2023-10-12T10:32:00,123,1,,,,desktop,,,
3021,2023-01-29T11:23:00,166,1,,,,desktop,,,
3022,2023-05-02T14:44:00,153,1,,,,mobile,,,
3023,2023-11-01T12:24:00,25,1,,,,tablet,,,
3024,2023-10-23T08:21:00,186,1,,,,desktop,,,
3025,2024-05-01T22:31:00,192,0,facebook,pet_lover_promo,text_ad,desktop,https://www.facebook.com,,
3026,2024-02-17T12:31:00,74,0,instagram,loyalty_program,text_ad,desktop,https://www.google.com,,
3027,2023-07-04T15:20:00,139,0,facebook,loyalty_program,text_ad,tablet,https://www.facebook.com,,
3028,2024-04-16T20:16:00,183,0,direct,pet_lover_promo,story,tablet,https://www.instagram.com,,
3029,2023-11-07T18:43:00,22,1,,,,tablet,,,
3030,2023-07-13T20:20:00,33,0,instagram,free_shipping,story,tablet,https://www.google.com,,
3031,2023-02-23T20:45:00,130,1,,,,tablet,,,
3032,2024-02-18T22:43:00,196,1,,,,desktop,,,
3033,2023-01-23T20:39:00,106,1,,,,mobile,,,
3034,2023-12-02T22:33:00,145,0,,,,mobile,,,
3035,2023-09-21T20:15:00,180,0,direct,summer_sale,text_ad,mobile,https://mail.google.com,,
3036,2023-07-26T22:48:00,41,0,facebook,loyalty_program,newsletter,desktop,https://www.instagram.com,,
3037,2024-05-01T14:23:00,180,1,,,,mobile,,,
3038,2023-07-08T19:21:00,20,0,email,loyalty_program,text_ad,desktop,https://www.instagram.com,,
3039,2024-04-03T17:24:00,25,0,email,loyalty_program,post,desktop,https://www.facebook.com,,
3040,2023-12-12T17:52:00,190,0,facebook,pet_lover_promo,story,mobile,https://www.facebook.com,,
3041,2023-07-27T15:50:00,197,0,,,,mobile,,,
3042,2023-12-16T22:37:00,,0,,,,mobile,,,
3043,2023-03-27T21:08:00,118,1,,,,tablet,,,
3044,2023-07-11T08:50:00,,0,google,pet_lover_promo,text_ad,mobile,https://www.google.com,,
3045,2024-03-19T11:41:00,6,1,,,,tablet,,,
3046,2023-10-10T13:42:00,44,1,,,,desktop,,,
3047,2023-04-15T14:50:00,37,0,direct,free_shipping,banner_ad,mobile,https://www.google.com,,
3048,2023-11-24T12:01:00,57,1,,,,tablet,,,
3049,2023-06-05T11:11:00,47,1,,,,desktop,,,
3050,2023-03-06T16:21:00,53,1,,,,desktop,,,
3051,2023-07-24T21:11:00,114,1,,,,tablet,,,
3052,2023-03-29T16:54:00,142,1,,,,tablet,,,
3053,2023-05-06T11:41:00,6,1,,,,desktop,,,
3054,2023-08-05T22:25:00,,0,email,pet_lover_promo,newsletter,tablet,https://www.google.com,,
3055,2023-10-06T21:29:00,,0,google,new_customer_20,banner_ad,desktop,https://www.facebook.com,,
3056,2023-12-25T20:26:00,105,1,,,,mobile,,,
3057,2024-03-31T11:58:00,59,1,,,,desktop,,,
3058,2024-02-23T21:19:00,198,1,,,,tablet,,,
3059,2023-05-02T20:12:00,90,0,facebook,pet_lover_promo,banner_ad,mobile,https://www.facebook.com,,
3060,2024-03-23T18:47:00,145,1,,,,desktop,,,
3061,2024-04-12T17:07:00,192,0,email,pet_lover_promo,newsletter,desktop,https://www.google.com,,
3062,2023-04-25T11:27:00,178,0,,,,mobile,,,
3063,2024-04-01T19:30:00,,0,direct,summer_sale,story,mobile,https://www.instagram.com,,
3064,2023-03-02T16:30:00,83,0,,,,mobile,,,
3065,2023-10-21T08:10:00,164,1,,,,desktop,,,
3066,2023-01-25T18:59:00,141,1,,,,mobile,,,
3067,2024-04-02T18:43:00,139,0,,,,mobile,,,
3068,2024-03-20T19:13:00,133,1,,,,mobile,,,
3069,2023-09-14T11:32:00,113,1,,,,mobile,,,
3070,2023-03-08T17:01:00,150,1,,,,desktop,,,
3071,2023-08-21T19:26:00,8,0,instagram,free_shipping,newsletter,mobile,https://www.facebook.com,,
3072,2023-03-14T08:50:00,107,1,,,,tablet,,,
3073,2023-10-10T09:54:00,6,1,,,,mobile,,,
3074,2024-01-20T08:23:00,161,1,,,,desktop,,,
3075,2023-08-03T10:14:00,154,0,facebook,summer_sale,story,mobile,https://www.facebook.com,,
3076,2023-03-25T11:23:00,65,0,google,summer_sale,story,tablet,https://www.facebook.com,,
3077,2023-09-29T21:02:00,140,0,facebook,free_shipping,newsletter,tablet,https://mail.google.com,,
3078,2023-11-01T17:30:00,118,0,,,,desktop,,,
3079,2023-01-30T17:24:00,54,1,,,,tablet,,,
3080,2023-08-10T18:51:00,199,0,instagram,summer_sale,newsletter,mobile,https://mail.google.com,,
3081,2023-09-27T20:27:00,193,1,,,,desktop,,,
