order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,created_at,updated_at,,
4516,2146,2003,1,145.99,0.0,33.58,2024-03-13T23:15:00,2024-03-13T23:15:00,,
4517,2147,1033,1,79.99,8.0,16.56,2023-12-08T21:08:00,2023-12-08T21:08:00,,
4518,2147,1013,1,45.99,4.6,9.52,2023-12-08T21:08:00,2023-12-08T21:08:00,,
4519,2147,1001,2,189.99,0.0,87.4,2023-12-08T21:08:00,2023-12-08T21:08:00,,
4520,2148,2001,1,159.99,0.0,36.8,2024-02-15T08:24:00,2024-02-15T08:24:00,,
4521,2149,1034,1,99.99,0.0,23.0,2023-04-14T09:41:00,2023-04-14T09:41:00,,
4522,2149,3003,1,18.99,0.0,4.37,2023-04-14T09:41:00,2023-04-14T09:41:00,,
4523,2149,2012,2,19.99,0.0,9.2,2023-04-14T09:41:00,2023-04-14T09:41:00,,
4524,2149,4002,1,18.99,0.0,4.37,2023-04-14T09:41:00,2023-04-14T09:41:00,,
4525,2150,5008,2,299.99,0.0,138.0,2023-05-02T16:39:00,2023-05-02T16:39:00,,
4526,2150,1027,1,39.99,0.0,9.2,2023-05-02T16:39:00,2023-05-02T16:39:00,,
4527,2151,1003,1,199.99,10.0,43.7,2023-03-23T21:21:00,2023-03-23T21:21:00,,
4528,2151,1032,2,49.99,0.0,23.0,2023-03-23T21:21:00,2023-03-23T21:21:00,,
4529,2152,1004,1,8.99,0.0,2.07,2023-08-13T22:37:00,2023-08-13T22:37:00,,
4530,2152,2018,2,45.99,0.0,21.16,2023-08-13T22:37:00,2023-08-13T22:37:00,,
4531,2152,4008,2,24.99,0.0,11.5,2023-08-13T22:37:00,2023-08-13T22:37:00,,
4532,2152,5010,1,35.99,0.0,8.28,2023-08-13T22:37:00,2023-08-13T22:37:00,,
4533,2153,2008,1,8.99,0.9,1.86,2023-06-10T14:03:00,2023-06-10T14:03:00,,
4534,2153,2010,2,9.99,0.0,4.6,2023-06-10T14:03:00,2023-06-10T14:03:00,,
4535,2153,2013,1,45.99,2.3,10.05,2023-06-10T14:03:00,2023-06-10T14:03:00,,
4536,2154,2029,1,129.99,0.0,29.9,2023-09-18T21:11:00,2023-09-18T21:11:00,,
4537,2154,2027,1,24.99,1.25,5.46,2023-09-18T21:11:00,2023-09-18T21:11:00,,
4538,2154,2013,2,45.99,0.0,21.16,2023-09-18T21:11:00,2023-09-18T21:11:00,,
4539,2155,2017,1,35.99,0.0,8.28,2023-07-19T14:26:00,2023-07-19T14:26:00,,
4540,2155,5003,1,19.99,0.0,4.6,2023-07-19T14:26:00,2023-07-19T14:26:00,,
4541,2155,4003,1,24.99,2.5,5.17,2023-07-19T14:26:00,2023-07-19T14:26:00,,
4542,2156,4002,1,18.99,0.0,4.37,2023-06-11T16:04:00,2023-06-11T16:04:00,,
4543,2156,5011,1,29.99,0.0,6.9,2023-06-11T16:04:00,2023-06-11T16:04:00,,
4544,2156,5001,2,15.99,0.0,7.36,2023-06-11T16:04:00,2023-06-11T16:04:00,,
4545,2156,5004,1,399.99,20.0,87.4,2023-06-11T16:04:00,2023-06-11T16:04:00,,
4546,2157,2032,1,39.99,0.0,9.2,2024-04-01T11:45:00,2024-04-01T11:45:00,,
4547,2158,2004,1,3.99,0.2,0.87,2023-05-29T13:56:00,2023-05-29T13:56:00,,
4548,2159,1021,3,189.99,0.0,131.09,2023-01-30T18:51:00,2023-01-30T18:51:00,,
4549,2159,2017,2,35.99,0.0,16.56,2023-01-30T18:51:00,2023-01-30T18:51:00,,
4550,2159,4003,1,24.99,0.0,5.75,2023-01-30T18:51:00,2023-01-30T18:51:00,,
4551,2160,2024,2,69.99,14.0,28.98,2023-07-26T09:00:00,2023-07-26T09:00:00,,
4552,2160,2016,1,45.99,4.6,9.52,2023-07-26T09:00:00,2023-07-26T09:00:00,,
4553,2161,5004,1,399.99,0.0,92.0,2023-04-25T17:20:00,2023-04-25T17:20:00,,
4554,2161,2005,1,42.99,0.0,9.89,2023-04-25T17:20:00,2023-04-25T17:20:00,,
4555,2161,1013,1,45.99,2.3,10.05,2023-04-25T17:20:00,2023-04-25T17:20:00,,
4556,2162,5009,1,45.99,0.0,10.58,2024-04-22T11:43:00,2024-04-22T11:43:00,,
4557,2162,1033,1,79.99,0.0,18.4,2024-04-22T11:43:00,2024-04-22T11:43:00,,
4558,2163,1003,1,199.99,10.0,43.7,2024-03-06T10:55:00,2024-03-06T10:55:00,,
4559,2164,2023,2,39.99,0.0,18.4,2023-08-04T12:28:00,2023-08-04T12:28:00,,
4560,2164,1019,1,55.99,0.0,12.88,2023-08-04T12:28:00,2023-08-04T12:28:00,,
4561,2165,2014,3,89.99,13.5,58.99,2023-10-07T11:38:00,2023-10-07T11:38:00,,
4562,2165,2028,3,29.99,0.0,20.69,2023-10-07T11:38:00,2023-10-07T11:38:00,,
4563,2165,1017,2,25.99,0.0,11.96,2023-10-07T11:38:00,2023-10-07T11:38:00,,
4564,2166,2026,1,32.99,0.0,7.59,2023-04-20T23:03:00,2023-04-20T23:03:00,,
4565,2166,3003,1,18.99,0.0,4.37,2023-04-20T23:03:00,2023-04-20T23:03:00,,
4566,2167,4004,1,119.99,0.0,27.6,2023-02-16T17:11:00,2023-02-16T17:11:00,,
4567,2167,1033,2,79.99,8.0,34.96,2023-02-16T17:11:00,2023-02-16T17:11:00,,
4568,2168,1023,1,28.99,0.0,6.67,2023-06-22T20:49:00,2023-06-22T20:49:00,,
4569,2169,5001,1,15.99,0.0,3.68,2024-04-06T14:58:00,2024-04-06T14:58:00,,
4570,2170,1006,1,11.99,0.0,2.76,2023-11-24T12:26:00,2023-11-24T12:26:00,,
4571,2170,1007,1,19.99,0.0,4.6,2023-11-24T12:26:00,2023-11-24T12:26:00,,
4572,2171,3008,2,18.99,0.0,8.74,2023-08-22T12:39:00,2023-08-22T12:39:00,,
4573,2171,2022,2,79.99,16.0,33.12,2023-08-22T12:39:00,2023-08-22T12:39:00,,
4574,2172,2007,1,12.99,0.0,2.99,2023-03-06T16:54:00,2023-03-06T16:54:00,,
4575,2172,2026,1,32.99,1.65,7.21,2023-03-06T16:54:00,2023-03-06T16:54:00,,
4576,2173,4008,1,24.99,2.5,5.17,2023-04-29T19:32:00,2023-04-29T19:32:00,,
4577,2174,2006,1,79.99,4.0,17.48,2024-02-23T12:56:00,2024-02-23T12:56:00,,
4578,2174,1010,1,22.99,0.0,5.29,2024-02-23T12:56:00,2024-02-23T12:56:00,,
4579,2175,5006,1,249.99,0.0,57.5,2023-09-14T22:59:00,2023-09-14T22:59:00,,
4580,2176,4008,1,24.99,0.0,5.75,2023-07-29T15:50:00,2023-07-29T15:50:00,,
4581,2176,2021,1,149.99,7.5,32.77,2023-07-29T15:50:00,2023-07-29T15:50:00,,
4582,2176,2005,1,42.99,0.0,9.89,2023-07-29T15:50:00,2023-07-29T15:50:00,,
4583,2177,4002,2,18.99,3.8,7.86,2023-01-20T10:04:00,2023-01-20T10:04:00,,
4584,2177,2015,2,119.99,0.0,55.2,2023-01-20T10:04:00,2023-01-20T10:04:00,,
4585,2178,2017,3,35.99,0.0,24.83,2023-04-08T20:01:00,2023-04-08T20:01:00,,
4586,2178,1012,1,18.99,0.0,4.37,2023-04-08T20:01:00,2023-04-08T20:01:00,,
4587,2179,2031,1,899.99,0.0,207.0,2023-04-12T19:30:00,2023-04-12T19:30:00,,
4588,2180,2025,2,89.99,0.0,41.4,2023-05-25T17:35:00,2023-05-25T17:35:00,,
4589,2180,3005,1,159.99,0.0,36.8,2023-05-25T17:35:00,2023-05-25T17:35:00,,
4590,2180,3003,1,18.99,0.0,4.37,2023-05-25T17:35:00,2023-05-25T17:35:00,,
4591,2181,3002,2,15.99,1.6,6.99,2023-03-21T09:09:00,2023-03-21T09:09:00,,
4592,2182,1022,2,89.99,0.0,41.4,2024-05-07T18:05:00,2024-05-07T18:05:00,,
4593,2182,5002,1,22.99,2.3,4.76,2024-05-07T18:05:00,2024-05-07T18:05:00,,
4594,2183,1026,1,78.99,0.0,18.17,2023-02-27T12:06:00,2023-02-27T12:06:00,,
4595,2183,2022,1,79.99,0.0,18.4,2023-02-27T12:06:00,2023-02-27T12:06:00,,
4596,2184,1004,1,8.99,0.0,2.07,2023-03-22T10:15:00,2023-03-22T10:15:00,,
4597,2185,1034,1,99.99,0.0,23.0,2023-06-30T09:00:00,2023-06-30T09:00:00,,
4598,2185,2005,2,42.99,0.0,19.78,2023-06-30T09:00:00,2023-06-30T09:00:00,,
4599,2185,1018,1,32.99,1.65,7.21,2023-06-30T09:00:00,2023-06-30T09:00:00,,
4600,2185,1008,1,24.99,1.25,5.46,2023-06-30T09:00:00,2023-06-30T09:00:00,,
4601,2186,1006,1,11.99,0.0,2.76,2023-03-16T20:23:00,2023-03-16T20:23:00,,
4602,2186,3006,3,12.99,0.0,8.96,2023-03-16T20:23:00,2023-03-16T20:23:00,,
4603,2187,1025,1,45.99,0.0,10.58,2024-03-21T18:22:00,2024-03-21T18:22:00,,
4604,2187,2008,1,8.99,0.0,2.07,2024-03-21T18:22:00,2024-03-21T18:22:00,,
4605,2188,2001,1,159.99,0.0,36.8,2024-05-09T15:41:00,2024-05-09T15:41:00,,
4606,2188,3002,1,15.99,1.6,3.31,2024-05-09T15:41:00,2024-05-09T15:41:00,,
4607,2188,4004,1,119.99,6.0,26.22,2024-05-09T15:41:00,2024-05-09T15:41:00,,
4608,2188,1027,2,39.99,4.0,17.48,2024-05-09T15:41:00,2024-05-09T15:41:00,,
4609,2189,1007,1,19.99,0.0,4.6,2023-01-21T19:23:00,2023-01-21T19:23:00,,
4610,2190,2019,1,55.99,0.0,12.88,2023-11-21T14:10:00,2023-11-21T14:10:00,,
4611,2190,1029,1,119.99,0.0,27.6,2023-11-21T14:10:00,2023-11-21T14:10:00,,
4612,2190,1032,2,49.99,10.0,20.7,2023-11-21T14:10:00,2023-11-21T14:10:00,,
4613,2191,1024,1,24.99,0.0,5.75,2023-06-17T22:07:00,2023-06-17T22:07:00,,
4614,2191,2027,2,24.99,2.5,10.92,2023-06-17T22:07:00,2023-06-17T22:07:00,,
4615,2192,1020,2,129.99,13.0,56.81,2023-10-30T09:35:00,2023-10-30T09:35:00,,
4616,2193,5001,1,15.99,0.0,3.68,2023-03-06T10:09:00,2023-03-06T10:09:00,,
4617,2194,2018,1,45.99,0.0,10.58,2023-10-12T18:48:00,2023-10-12T18:48:00,,
4618,2194,2014,2,89.99,0.0,41.4,2023-10-12T18:48:00,2023-10-12T18:48:00,,
4619,2194,2021,1,149.99,7.5,32.77,2023-10-12T18:48:00,2023-10-12T18:48:00,,
4620,2195,3008,3,18.99,0.0,13.1,2023-10-08T09:39:00,2023-10-08T09:39:00,,
4621,2195,1016,1,35.99,0.0,8.28,2023-10-08T09:39:00,2023-10-08T09:39:00,,
4622,2196,1030,1,189.99,0.0,43.7,2024-03-29T15:01:00,2024-03-29T15:01:00,,
4623,2196,2021,1,149.99,0.0,34.5,2024-03-29T15:01:00,2024-03-29T15:01:00,,
4624,2197,1035,2,59.99,0.0,27.6,2023-01-27T17:35:00,2023-01-27T17:35:00,,
4625,2197,1034,2,99.99,10.0,43.7,2023-01-27T17:35:00,2023-01-27T17:35:00,,
4626,2198,1021,1,189.99,0.0,43.7,2023-10-18T20:42:00,2023-10-18T20:42:00,,
4627,2198,2009,1,16.99,0.85,3.71,2023-10-18T20:42:00,2023-10-18T20:42:00,,
4628,2199,2017,2,35.99,0.0,16.56,2023-11-12T18:12:00,2023-11-12T18:12:00,,
4629,2199,1027,1,39.99,0.0,9.2,2023-11-12T18:12:00,2023-11-12T18:12:00,,
4630,2199,1016,1,35.99,0.0,8.28,2023-11-12T18:12:00,2023-11-12T18:12:00,,
4631,2200,1035,2,59.99,0.0,27.6,2023-03-10T22:32:00,2023-03-10T22:32:00,,
4632,2200,1002,1,165.99,0.0,38.18,2023-03-10T22:32:00,2023-03-10T22:32:00,,
4633,2201,5005,1,599.99,0.0,138.0,2024-02-24T10:43:00,2024-02-24T10:43:00,,
4634,2202,2017,1,35.99,0.0,8.28,2023-07-24T08:14:00,2023-07-24T08:14:00,,
4635,2202,1003,1,199.99,20.0,41.4,2023-07-24T08:14:00,2023-07-24T08:14:00,,
4636,2203,2020,2,199.99,0.0,92.0,2023-08-06T16:49:00,2023-08-06T16:49:00,,
4637,2203,3007,1,15.99,0.0,3.68,2023-08-06T16:49:00,2023-08-06T16:49:00,,
4638,2203,5005,1,599.99,0.0,138.0,2023-08-06T16:49:00,2023-08-06T16:49:00,,
4639,2203,2016,1,45.99,0.0,10.58,2023-08-06T16:49:00,2023-08-06T16:49:00,,
4640,2204,4006,2,299.99,30.0,131.1,2023-01-24T09:30:00,2023-01-24T09:30:00,,
4641,2205,4003,1,24.99,0.0,5.75,2024-02-17T20:53:00,2024-02-17T20:53:00,,
4642,2206,1033,1,79.99,0.0,18.4,2023-07-11T21:27:00,2023-07-11T21:27:00,,
4643,2206,5009,1,45.99,2.3,10.05,2023-07-11T21:27:00,2023-07-11T21:27:00,,
4644,2207,4002,2,18.99,0.0,8.74,2024-05-06T19:44:00,2024-05-06T19:44:00,,
4645,2208,5006,1,249.99,25.0,51.75,2023-03-25T14:08:00,2023-03-25T14:08:00,,
4646,2209,4007,1,28.99,0.0,6.67,2023-03-04T19:16:00,2023-03-04T19:16:00,,
4647,2209,1020,1,129.99,0.0,29.9,2023-03-04T19:16:00,2023-03-04T19:16:00,,
4648,2210,3003,1,18.99,0.0,4.37,2023-02-27T22:53:00,2023-02-27T22:53:00,,
4649,2210,2007,1,12.99,0.0,2.99,2023-02-27T22:53:00,2023-02-27T22:53:00,,
4650,2210,5010,2,35.99,0.0,16.56,2023-02-27T22:53:00,2023-02-27T22:53:00,,
4651,2211,2002,3,139.99,0.0,96.59,2024-03-30T12:31:00,2024-03-30T12:31:00,,
4652,2212,1001,1,189.99,19.0,39.33,2023-03-28T13:36:00,2023-03-28T13:36:00,,
4653,2212,1023,1,28.99,0.0,6.67,2023-03-28T13:36:00,2023-03-28T13:36:00,,
4654,2212,3001,1,22.99,2.3,4.76,2023-03-28T13:36:00,2023-03-28T13:36:00,,
4655,2213,4002,2,18.99,3.8,7.86,2024-04-20T16:43:00,2024-04-20T16:43:00,,
4656,2214,1026,1,78.99,0.0,18.17,2024-03-23T18:56:00,2024-03-23T18:56:00,,
4657,2215,1015,1,69.99,0.0,16.1,2023-03-29T18:25:00,2023-03-29T18:25:00,,
4658,2216,4002,1,18.99,0.0,4.37,2023-08-26T21:25:00,2023-08-26T21:25:00,,
4659,2216,1026,2,78.99,0.0,36.34,2023-08-26T21:25:00,2023-08-26T21:25:00,,
4660,2217,2005,1,42.99,0.0,9.89,2023-09-11T16:14:00,2023-09-11T16:14:00,,
4661,2217,5005,1,599.99,0.0,138.0,2023-09-11T16:14:00,2023-09-11T16:14:00,,
4662,2217,1027,1,39.99,4.0,8.28,2023-09-11T16:14:00,2023-09-11T16:14:00,,
4663,2218,2013,1,45.99,0.0,10.58,2023-12-16T19:19:00,2023-12-16T19:19:00,,
4664,2218,1021,1,189.99,0.0,43.7,2023-12-16T19:19:00,2023-12-16T19:19:00,,
4665,2219,5006,1,249.99,0.0,57.5,2023-04-05T18:07:00,2023-04-05T18:07:00,,
4666,2220,1007,3,19.99,3.0,13.1,2023-07-24T22:21:00,2023-07-24T22:21:00,,
4667,2220,1030,1,189.99,0.0,43.7,2023-07-24T22:21:00,2023-07-24T22:21:00,,
4668,2220,2030,1,89.99,0.0,20.7,2023-07-24T22:21:00,2023-07-24T22:21:00,,
4669,2221,2028,1,29.99,0.0,6.9,2024-03-28T18:19:00,2024-03-28T18:19:00,,
4670,2221,4003,2,24.99,5.0,10.35,2024-03-28T18:19:00,2024-03-28T18:19:00,,
4671,2222,1035,1,59.99,0.0,13.8,2024-01-31T16:55:00,2024-01-31T16:55:00,,
4672,2223,1008,2,24.99,0.0,11.5,2023-09-13T16:37:00,2023-09-13T16:37:00,,
4673,2223,4002,1,18.99,0.0,4.37,2023-09-13T16:37:00,2023-09-13T16:37:00,,
4674,2224,1002,3,165.99,24.9,108.81,2024-03-26T15:16:00,2024-03-26T15:16:00,,
4675,2224,1005,1,45.99,0.0,10.58,2024-03-26T15:16:00,2024-03-26T15:16:00,,
4676,2225,1011,1,29.99,0.0,6.9,2023-11-05T12:30:00,2023-11-05T12:30:00,,
4677,2226,2019,1,55.99,0.0,12.88,2024-02-28T08:28:00,2024-02-28T08:28:00,,
4678,2226,1025,1,45.99,4.6,9.52,2024-02-28T08:28:00,2024-02-28T08:28:00,,
4679,2226,5009,2,45.99,0.0,21.16,2024-02-28T08:28:00,2024-02-28T08:28:00,,
4680,2226,5008,1,299.99,15.0,65.55,2024-02-28T08:28:00,2024-02-28T08:28:00,,
4681,2226,5006,1,249.99,0.0,57.5,2024-02-28T08:28:00,2024-02-28T08:28:00,,
4682,2227,1027,1,39.99,2.0,8.74,2023-09-15T22:27:00,2023-09-15T22:27:00,,
4683,2227,1003,2,199.99,0.0,92.0,2023-09-15T22:27:00,2023-09-15T22:27:00,,
4684,2228,1014,1,32.99,3.3,6.83,2023-05-15T16:03:00,2023-05-15T16:03:00,,
4685,2229,3007,2,15.99,1.6,6.99,2023-10-09T10:31:00,2023-10-09T10:31:00,,
4686,2229,2010,1,9.99,0.0,2.3,2023-10-09T10:31:00,2023-10-09T10:31:00,,
4687,2229,1025,3,45.99,0.0,31.73,2023-10-09T10:31:00,2023-10-09T10:31:00,,
4688,2229,5010,2,35.99,0.0,16.56,2023-10-09T10:31:00,2023-10-09T10:31:00,,
4689,2230,1035,1,59.99,0.0,13.8,2023-11-05T16:24:00,2023-11-05T16:24:00,,
4690,2230,1013,1,45.99,0.0,10.58,2023-11-05T16:24:00,2023-11-05T16:24:00,,
4691,2231,5003,1,19.99,0.0,4.6,2024-01-25T22:31:00,2024-01-25T22:31:00,,
4692,2231,2012,1,19.99,1.0,4.37,2024-01-25T22:31:00,2024-01-25T22:31:00,,
4693,2232,1007,1,19.99,0.0,4.6,2024-04-09T18:21:00,2024-04-09T18:21:00,,
4694,2232,3002,1,15.99,0.0,3.68,2024-04-09T18:21:00,2024-04-09T18:21:00,,
4695,2232,1013,2,45.99,9.2,19.04,2024-04-09T18:21:00,2024-04-09T18:21:00,,
4696,2233,1010,1,22.99,1.15,5.02,2024-03-13T09:13:00,2024-03-13T09:13:00,,
4697,2233,1016,1,35.99,0.0,8.28,2024-03-13T09:13:00,2024-03-13T09:13:00,,
4698,2233,1033,2,79.99,8.0,34.96,2024-03-13T09:13:00,2024-03-13T09:13:00,,
4699,2233,4002,1,18.99,1.9,3.93,2024-03-13T09:13:00,2024-03-13T09:13:00,,
4700,2233,3004,1,249.99,0.0,57.5,2024-03-13T09:13:00,2024-03-13T09:13:00,,
4701,2234,5003,1,19.99,0.0,4.6,2023-03-27T09:14:00,2023-03-27T09:14:00,,
4702,2234,2031,1,899.99,0.0,207.0,2023-03-27T09:14:00,2023-03-27T09:14:00,,
4703,2234,2003,2,145.99,0.0,67.16,2023-03-27T09:14:00,2023-03-27T09:14:00,,
4704,2235,1006,2,11.99,0.0,5.52,2024-04-28T19:57:00,2024-04-28T19:57:00,,
4705,2235,4007,1,28.99,0.0,6.67,2024-04-28T19:57:00,2024-04-28T19:57:00,,
4706,2235,1021,2,189.99,0.0,87.4,2024-04-28T19:57:00,2024-04-28T19:57:00,,
4707,2236,2025,1,89.99,0.0,20.7,2023-12-23T08:59:00,2023-12-23T08:59:00,,
4708,2236,2005,2,42.99,0.0,19.78,2023-12-23T08:59:00,2023-12-23T08:59:00,,
4709,2237,1007,1,19.99,0.0,4.6,2023-08-23T10:09:00,2023-08-23T10:09:00,,
4710,2237,5006,1,249.99,0.0,57.5,2023-08-23T10:09:00,2023-08-23T10:09:00,,
4711,2238,2023,3,39.99,0.0,27.59,2024-01-28T17:32:00,2024-01-28T17:32:00,,
4712,2239,3008,1,18.99,0.0,4.37,2024-02-02T13:40:00,2024-02-02T13:40:00,,
4713,2240,5007,1,89.99,0.0,20.7,2023-06-27T12:13:00,2023-06-27T12:13:00,,
4714,2241,1023,2,28.99,0.0,13.34,2023-02-01T10:25:00,2023-02-01T10:25:00,,
4715,2241,2032,1,39.99,0.0,9.2,2023-02-01T10:25:00,2023-02-01T10:25:00,,
4716,2242,5006,1,249.99,0.0,57.5,2024-04-11T10:22:00,2024-04-11T10:22:00,,
4717,2243,1021,1,189.99,0.0,43.7,2023-05-08T13:40:00,2023-05-08T13:40:00,,
4718,2243,5007,3,89.99,27.0,55.88,2023-05-08T13:40:00,2023-05-08T13:40:00,,
4719,2244,1034,1,99.99,10.0,20.7,2023-09-09T14:26:00,2023-09-09T14:26:00,,
4720,2244,2013,1,45.99,0.0,10.58,2023-09-09T14:26:00,2023-09-09T14:26:00,,
4721,2245,5010,1,35.99,3.6,7.45,2023-06-07T18:16:00,2023-06-07T18:16:00,,
4722,2245,2022,1,79.99,0.0,18.4,2023-06-07T18:16:00,2023-06-07T18:16:00,,
4723,2246,2023,1,39.99,0.0,9.2,2023-05-22T11:54:00,2023-05-22T11:54:00,,
4724,2247,1004,1,8.99,0.9,1.86,2023-12-01T23:22:00,2023-12-01T23:22:00,,
4725,2248,4007,1,28.99,0.0,6.67,2023-07-27T18:54:00,2023-07-27T18:54:00,,
4726,2248,1003,1,199.99,0.0,46.0,2023-07-27T18:54:00,2023-07-27T18:54:00,,
4727,2249,2024,1,69.99,3.5,15.29,2023-06-22T12:10:00,2023-06-22T12:10:00,,
4728,2250,1021,1,189.99,19.0,39.33,2024-03-02T14:10:00,2024-03-02T14:10:00,,
4729,2250,4007,1,28.99,2.9,6.0,2024-03-02T14:10:00,2024-03-02T14:10:00,,
4730,2251,4008,1,24.99,0.0,5.75,2023-09-05T19:25:00,2023-09-05T19:25:00,,
4731,2252,2005,1,42.99,0.0,9.89,2023-02-13T20:00:00,2023-02-13T20:00:00,,
4732,2252,2029,1,129.99,0.0,29.9,2023-02-13T20:00:00,2023-02-13T20:00:00,,
4733,2253,1012,1,18.99,0.0,4.37,2024-04-27T13:42:00,2024-04-27T13:42:00,,
4734,2254,3003,1,18.99,0.95,4.15,2023-07-04T22:57:00,2023-07-04T22:57:00,,
4735,2254,2009,2,16.99,0.0,7.82,2023-07-04T22:57:00,2023-07-04T22:57:00,,
4736,2255,2029,1,129.99,0.0,29.9,2023-09-07T14:21:00,2023-09-07T14:21:00,,
4737,2255,1024,1,24.99,0.0,5.75,2023-09-07T14:21:00,2023-09-07T14:21:00,,
4738,2256,2025,1,89.99,0.0,20.7,2023-02-11T19:25:00,2023-02-11T19:25:00,,
4739,2256,1028,1,45.99,0.0,10.58,2023-02-11T19:25:00,2023-02-11T19:25:00,,
4740,2256,2006,1,79.99,8.0,16.56,2023-02-11T19:25:00,2023-02-11T19:25:00,,
4741,2257,1026,1,78.99,0.0,18.17,2023-12-16T22:49:00,2023-12-16T22:49:00,,
4742,2257,2029,1,129.99,0.0,29.9,2023-12-16T22:49:00,2023-12-16T22:49:00,,
4743,2258,3003,1,18.99,0.0,4.37,2023-04-07T10:31:00,2023-04-07T10:31:00,,
4744,2258,2032,1,39.99,0.0,9.2,2023-04-07T10:31:00,2023-04-07T10:31:00,,
4745,2258,1002,1,165.99,0.0,38.18,2023-04-07T10:31:00,2023-04-07T10:31:00,,
4746,2259,3002,1,15.99,0.8,3.49,2023-02-11T12:13:00,2023-02-11T12:13:00,,
4747,2259,2026,1,32.99,0.0,7.59,2023-02-11T12:13:00,2023-02-11T12:13:00,,
4748,2259,1017,1,25.99,0.0,5.98,2023-02-11T12:13:00,2023-02-11T12:13:00,,
4749,2260,1023,1,28.99,0.0,6.67,2024-04-03T21:57:00,2024-04-03T21:57:00,,
4750,2261,5006,1,249.99,0.0,57.5,2024-02-11T18:10:00,2024-02-11T18:10:00,,
4751,2261,2006,1,79.99,0.0,18.4,2024-02-11T18:10:00,2024-02-11T18:10:00,,
4752,2261,1013,1,45.99,4.6,9.52,2024-02-11T18:10:00,2024-02-11T18:10:00,,
4753,2262,2032,1,39.99,4.0,8.28,2023-01-23T09:46:00,2023-01-23T09:46:00,,
4754,2263,1005,1,45.99,0.0,10.58,2023-12-20T13:03:00,2023-12-20T13:03:00,,
4755,2263,2013,1,45.99,0.0,10.58,2023-12-20T13:03:00,2023-12-20T13:03:00,,
4756,2263,4006,1,299.99,0.0,69.0,2023-12-20T13:03:00,2023-12-20T13:03:00,,
4757,2264,2024,2,69.99,0.0,32.2,2023-11-25T16:21:00,2023-11-25T16:21:00,,
4758,2264,2013,2,45.99,4.6,20.1,2023-11-25T16:21:00,2023-11-25T16:21:00,,
4759,2264,2002,1,139.99,14.0,28.98,2023-11-25T16:21:00,2023-11-25T16:21:00,,
4760,2265,2026,1,32.99,0.0,7.59,2023-11-09T13:30:00,2023-11-09T13:30:00,,
4761,2265,5010,2,35.99,0.0,16.56,2023-11-09T13:30:00,2023-11-09T13:30:00,,
4762,2265,1005,1,45.99,0.0,10.58,2023-11-09T13:30:00,2023-11-09T13:30:00,,
4763,2265,1012,1,18.99,0.0,4.37,2023-11-09T13:30:00,2023-11-09T13:30:00,,
4764,2266,4007,1,28.99,0.0,6.67,2023-06-08T18:51:00,2023-06-08T18:51:00,,
4765,2266,1002,2,165.99,0.0,76.36,2023-06-08T18:51:00,2023-06-08T18:51:00,,
4766,2266,3006,1,12.99,0.0,2.99,2023-06-08T18:51:00,2023-06-08T18:51:00,,
4767,2267,1031,1,42.99,0.0,9.89,2023-11-05T17:51:00,2023-11-05T17:51:00,,
4768,2267,1007,1,19.99,0.0,4.6,2023-11-05T17:51:00,2023-11-05T17:51:00,,
4769,2267,1025,1,45.99,0.0,10.58,2023-11-05T17:51:00,2023-11-05T17:51:00,,
4770,2268,1016,1,35.99,0.0,8.28,2023-07-20T16:20:00,2023-07-20T16:20:00,,
4771,2269,4004,1,119.99,0.0,27.6,2023-07-30T08:37:00,2023-07-30T08:37:00,,
4772,2269,2025,1,89.99,0.0,20.7,2023-07-30T08:37:00,2023-07-30T08:37:00,,
4773,2270,1033,1,79.99,8.0,16.56,2023-02-04T20:04:00,2023-02-04T20:04:00,,
4774,2270,2010,1,9.99,0.0,2.3,2023-02-04T20:04:00,2023-02-04T20:04:00,,
4775,2271,4005,1,189.99,9.5,41.51,2023-03-11T18:04:00,2023-03-11T18:04:00,,
4776,2272,1013,3,45.99,13.8,28.56,2023-07-28T20:10:00,2023-07-28T20:10:00,,
4777,2272,3003,1,18.99,0.0,4.37,2023-07-28T20:10:00,2023-07-28T20:10:00,,
4778,2272,1032,2,49.99,0.0,23.0,2023-07-28T20:10:00,2023-07-28T20:10:00,,
4779,2272,3001,1,22.99,0.0,5.29,2023-07-28T20:10:00,2023-07-28T20:10:00,,
4780,2273,4005,1,189.99,0.0,43.7,2023-06-22T19:13:00,2023-06-22T19:13:00,,
4781,2273,1034,2,99.99,0.0,46.0,2023-06-22T19:13:00,2023-06-22T19:13:00,,
4782,2273,2022,2,79.99,0.0,36.8,2023-06-22T19:13:00,2023-06-22T19:13:00,,
4783,2273,3001,3,22.99,0.0,15.86,2023-06-22T19:13:00,2023-06-22T19:13:00,,
4784,2274,5004,2,399.99,0.0,184.0,2023-02-27T15:34:00,2023-02-27T15:34:00,,
4785,2274,1016,1,35.99,3.6,7.45,2023-02-27T15:34:00,2023-02-27T15:34:00,,
4786,2275,1027,1,39.99,0.0,9.2,2023-08-24T11:01:00,2023-08-24T11:01:00,,
4787,2276,3004,1,249.99,0.0,57.5,2024-01-11T17:10:00,2024-01-11T17:10:00,,
4788,2277,2011,1,7.99,0.8,1.65,2023-01-31T21:22:00,2023-01-31T21:22:00,,
