order_id,customer_id,order_date,payment_method_id,session_id,order_status,subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,created_at,updated_at,,
1856,129,2023-09-15T23:23:00,1,2647,completed,210.93,31.64,41.24,19.99,240.52,2023-09-15T23:23:00,2023-09-15T23:23:00,,
1857,87,2023-01-25T21:48:00,4,483,completed,194.44,9.72,42.49,0,227.21,2023-01-25T21:48:00,2023-01-25T21:48:00,,
1858,39,2023-11-16T20:53:00,4,1060,completed,130.3,26.06,23.98,0,128.22,2023-11-16T20:53:00,2023-11-16T20:53:00,,
1859,61,2023-03-30T16:49:00,7,2863,completed,492.68,0.0,113.32,15.99,621.99,2023-03-30T16:49:00,2023-03-30T16:49:00,,
1860,96,2023-03-25T08:35:00,4,1415,completed,137.95,0.0,31.73,0,169.68,2023-03-25T08:35:00,2023-03-25T08:35:00,,
1861,128,2024-04-25T16:37:00,1,2372,completed,373.92,56.09,73.1,0,390.93,2024-04-25T16:37:00,2024-04-25T16:37:00,,
1862,116,2023-04-01T16:16:00,4,3180,completed,683.42,0.0,157.19,0,840.61,2023-04-01T16:16:00,2023-04-01T16:16:00,,
1863,106,2023-12-06T23:01:00,4,2456,completed,443.67,44.37,91.84,15.99,507.13,2023-12-06T23:01:00,2023-12-06T23:01:00,,
1864,68,2023-04-06T17:42:00,1,672,shipped,470.04,70.51,91.89,19.99,511.41,2023-04-06T17:42:00,2023-04-06T17:42:00,,
1865,32,2023-05-12T10:37:00,6,1685,shipped,665.46,66.55,137.75,0,736.66,2023-05-12T10:37:00,2023-05-12T10:37:00,,
1866,146,2023-07-06T17:01:00,1,813,completed,760.78,76.08,157.48,0,842.18,2023-07-06T17:01:00,2023-07-06T17:01:00,,
1867,163,2024-02-06T10:18:00,5,371,completed,191.02,28.65,37.35,0,199.72,2024-02-06T10:18:00,2024-02-06T10:18:00,,
1868,150,2024-04-17T13:44:00,3,2389,completed,201.33,0.0,46.31,15.99,263.63,2024-04-17T13:44:00,2024-04-17T13:44:00,,
1869,143,2023-09-26T23:21:00,2,3089,completed,782.46,117.37,152.97,25.99,844.05,2023-09-26T23:21:00,2023-09-26T23:21:00,,
1870,196,2023-03-30T08:48:00,5,2840,processing,364.26,0.0,83.78,0,448.04,2023-03-30T08:48:00,2023-03-30T08:48:00,,
1871,64,2023-06-01T11:28:00,3,1443,completed,478.15,71.72,93.48,0,499.91,2023-06-01T11:28:00,2023-06-01T11:28:00,,
1872,154,2023-08-09T15:14:00,4,2693,completed,242.5,0.0,55.78,25.99,324.27,2023-08-09T15:14:00,2023-08-09T15:14:00,,
1873,33,2023-04-19T09:59:00,4,833,completed,58.04,5.8,12.02,25.99,90.25,2023-04-19T09:59:00,2023-04-19T09:59:00,,
1874,159,2023-03-19T18:48:00,5,1442,completed,116.69,23.34,21.47,15.99,130.81,2023-03-19T18:48:00,2023-03-19T18:48:00,,
1875,163,2023-04-03T20:34:00,4,544,shipped,566.57,113.31,104.25,19.99,577.5,2023-04-03T20:34:00,2023-04-03T20:34:00,,
1876,102,2023-03-04T17:22:00,1,2617,completed,100.11,15.02,19.57,0,104.66,2023-03-04T17:22:00,2023-03-04T17:22:00,,
1877,162,2023-01-26T18:21:00,2,1749,completed,77.38,7.74,16.02,0,85.66,2023-01-26T18:21:00,2023-01-26T18:21:00,,
1878,118,2023-02-28T16:03:00,3,1074,completed,57.77,0.0,13.29,0,71.06,2023-02-28T16:03:00,2023-02-28T16:03:00,,
1879,69,2023-11-20T10:03:00,4,2292,completed,237.94,0.0,54.73,0,292.67,2023-11-20T10:03:00,2023-11-20T10:03:00,,
1880,19,2023-08-04T19:41:00,1,1852,cancelled,701.15,0.0,161.26,19.99,882.4,2023-08-04T19:41:00,2023-08-04T19:41:00,,
1881,171,2023-05-19T17:04:00,5,2427,completed,83.75,8.38,17.34,15.99,108.7,2023-05-19T17:04:00,2023-05-19T17:04:00,,
1882,79,2023-04-02T16:21:00,5,2364,completed,428.85,42.89,88.77,19.99,494.72,2023-04-02T16:21:00,2023-04-02T16:21:00,,
1883,69,2023-01-23T21:52:00,6,694,completed,652.26,97.84,127.52,0,681.94,2023-01-23T21:52:00,2023-01-23T21:52:00,,
1884,198,2024-02-23T21:44:00,1,3058,completed,409.17,0.0,94.11,15.99,519.27,2024-02-23T21:44:00,2024-02-23T21:44:00,,
1885,86,2023-07-28T08:43:00,2,2130,completed,695.72,139.14,128.01,0,684.59,2023-07-28T08:43:00,2023-07-28T08:43:00,,
1886,152,2024-02-27T19:59:00,3,2057,processing,632.52,0.0,145.48,15.99,793.99,2024-02-27T19:59:00,2024-02-27T19:59:00,,
1887,156,2023-02-07T17:07:00,1,442,shipped,570.26,57.03,118.04,15.99,647.26,2023-02-07T17:07:00,2023-02-07T17:07:00,,
1888,5,2023-03-25T11:33:00,1,105,completed,229.51,22.95,47.51,0,254.07,2023-03-25T11:33:00,2023-03-25T11:33:00,,
1889,7,2024-01-26T12:28:00,4,1700,completed,86.73,4.34,18.95,0,101.34,2024-01-26T12:28:00,2024-01-26T12:28:00,,
1890,85,2023-03-20T15:32:00,2,772,completed,190.85,0.0,43.9,0,234.75,2023-03-20T15:32:00,2023-03-20T15:32:00,,
1891,133,2023-10-18T22:17:00,4,839,completed,679.98,68.0,140.76,19.99,772.73,2023-10-18T22:17:00,2023-10-18T22:17:00,,
1892,72,2024-01-01T13:02:00,2,1669,processing,51.39,5.14,10.64,25.99,82.88,2024-01-01T13:02:00,2024-01-01T13:02:00,,
1893,142,2024-02-25T21:09:00,4,2651,processing,381.94,19.1,83.45,0,446.29,2024-02-25T21:09:00,2024-02-25T21:09:00,,
1894,140,2024-03-10T20:05:00,1,690,completed,367.12,18.36,80.21,25.99,454.96,2024-03-10T20:05:00,2024-03-10T20:05:00,,
1895,74,2023-02-05T15:24:00,5,2408,completed,682.77,102.42,133.48,0,713.83,2023-02-05T15:24:00,2023-02-05T15:24:00,,
1896,41,2023-07-26T23:25:00,4,3036,completed,626.87,62.69,129.76,15.99,709.93,2023-07-26T23:25:00,2023-07-26T23:25:00,,
1897,122,2023-08-14T11:52:00,4,3270,completed,309.9,0.0,71.28,15.99,397.17,2023-08-14T11:52:00,2023-08-14T11:52:00,,
1898,185,2024-02-04T10:09:00,4,1343,shipped,544.79,27.24,119.04,0,636.59,2024-02-04T10:09:00,2024-02-04T10:09:00,,
1899,136,2023-03-19T14:13:00,7,1346,cancelled,398.87,0.0,91.74,0,490.61,2023-03-19T14:13:00,2023-03-19T14:13:00,,
1900,18,2023-12-01T21:40:00,2,2807,completed,553.43,110.69,101.83,0,544.57,2023-12-01T21:40:00,2023-12-01T21:40:00,,
1901,100,2023-07-05T14:53:00,5,818,processing,337.68,16.88,73.78,25.99,420.57,2023-07-05T14:53:00,2023-07-05T14:53:00,,
1902,46,2024-01-14T12:57:00,4,1363,completed,379.23,56.88,74.14,15.99,412.48,2024-01-14T12:57:00,2024-01-14T12:57:00,,
1903,173,2023-03-21T12:32:00,2,1366,completed,445.49,44.55,92.22,15.99,509.15,2023-03-21T12:32:00,2023-03-21T12:32:00,,
1904,50,2023-02-18T13:22:00,1,579,shipped,720.04,0.0,165.61,0,885.65,2023-02-18T13:22:00,2023-02-18T13:22:00,,
1905,156,2023-08-24T19:01:00,4,1908,completed,278.97,0.0,64.16,19.99,363.12,2023-08-24T19:01:00,2023-08-24T19:01:00,,
1906,6,2023-07-11T15:00:00,1,2183,cancelled,696.25,0.0,160.14,0,856.39,2023-07-11T15:00:00,2023-07-11T15:00:00,,
1907,85,2024-03-29T11:23:00,1,37,processing,116.29,11.63,24.07,25.99,154.72,2024-03-29T11:23:00,2024-03-29T11:23:00,,
1908,96,2023-04-08T20:22:00,6,2877,completed,346.18,17.31,75.64,0,404.51,2023-04-08T20:22:00,2023-04-08T20:22:00,,
1909,67,2023-02-12T16:29:00,1,1923,completed,597.99,29.9,130.66,0,698.75,2023-02-12T16:29:00,2023-02-12T16:29:00,,
1910,197,2023-02-15T13:56:00,2,2656,completed,354.2,17.71,77.39,0,413.88,2023-02-15T13:56:00,2023-02-15T13:56:00,,
1911,106,2024-04-02T12:35:00,4,50,completed,252.66,0.0,58.11,25.99,336.76,2024-04-02T12:35:00,2024-04-02T12:35:00,,
1912,183,2023-02-05T14:55:00,5,3329,processing,350.22,0.0,80.55,19.99,450.76,2023-02-05T14:55:00,2023-02-05T14:55:00,,
1913,34,2024-01-15T23:24:00,4,3393,completed,62.65,0.0,14.41,25.99,103.05,2024-01-15T23:24:00,2024-01-15T23:24:00,,
1914,35,2024-02-15T10:43:00,2,2236,processing,536.39,0.0,123.37,0,659.76,2024-02-15T10:43:00,2024-02-15T10:43:00,,
1915,79,2023-11-09T11:18:00,1,2045,cancelled,411.35,0.0,94.61,19.99,525.95,2023-11-09T11:18:00,2023-11-09T11:18:00,,
1916,94,2023-12-19T18:52:00,1,1804,completed,119.82,0.0,27.56,0,147.38,2023-12-19T18:52:00,2023-12-19T18:52:00,,
1917,109,2024-02-18T09:24:00,4,2632,completed,354.06,0.0,81.43,0,435.49,2024-02-18T09:24:00,2024-02-18T09:24:00,,
1918,5,2023-04-20T22:21:00,4,1341,completed,113.13,16.97,22.12,0,118.28,2023-04-20T22:21:00,2023-04-20T22:21:00,,
1919,41,2024-02-13T22:59:00,3,3216,shipped,526.06,105.21,96.8,0,517.65,2024-02-13T22:59:00,2024-02-13T22:59:00,,
1920,148,2023-02-17T17:01:00,3,1876,completed,686.42,102.96,134.2,25.99,743.65,2023-02-17T17:01:00,2023-02-17T17:01:00,,
1921,139,2023-06-08T16:31:00,4,1302,completed,182.6,0.0,42.0,0,224.6,2023-06-08T16:31:00,2023-06-08T16:31:00,,
1922,88,2023-04-15T18:15:00,4,2915,completed,414.0,20.7,90.46,0,483.76,2023-04-15T18:15:00,2023-04-15T18:15:00,,
1923,144,2023-06-16T21:16:00,4,1834,completed,157.65,0.0,36.26,0,193.91,2023-06-16T21:16:00,2023-06-16T21:16:00,,
1924,36,2023-04-13T19:49:00,4,1147,processing,608.69,0.0,140.0,0,748.69,2023-04-13T19:49:00,2023-04-13T19:49:00,,
1925,58,2023-05-02T13:16:00,7,1157,completed,521.17,0.0,119.87,0,641.04,2023-05-02T13:16:00,2023-05-02T13:16:00,,
1926,62,2023-01-31T12:53:00,7,2994,completed,453.63,0.0,104.33,19.99,577.95,2023-01-31T12:53:00,2023-01-31T12:53:00,,
1927,83,2023-08-19T20:26:00,4,566,processing,712.18,142.44,131.04,0,700.78,2023-08-19T20:26:00,2023-08-19T20:26:00,,
1928,97,2023-10-11T11:21:00,7,1754,completed,399.67,19.98,87.33,15.99,483.01,2023-10-11T11:21:00,2023-10-11T11:21:00,,
1929,53,2023-05-07T19:27:00,6,899,completed,585.23,0.0,134.6,0,719.83,2023-05-07T19:27:00,2023-05-07T19:27:00,,
1930,118,2023-05-09T15:18:00,2,515,completed,457.56,91.51,84.19,0,450.24,2023-05-09T15:18:00,2023-05-09T15:18:00,,
1931,90,2023-03-10T16:54:00,4,1633,cancelled,643.56,128.71,118.42,15.99,649.26,2023-03-10T16:54:00,2023-03-10T16:54:00,,
1932,196,2023-10-13T08:47:00,7,1787,completed,769.78,0.0,177.05,15.99,962.82,2023-10-13T08:47:00,2023-10-13T08:47:00,,
1933,132,2023-06-09T22:17:00,3,1880,completed,501.03,0.0,115.24,0,616.27,2023-06-09T22:17:00,2023-06-09T22:17:00,,
1934,41,2023-09-01T16:18:00,1,2117,cancelled,511.57,0.0,117.66,0,629.23,2023-09-01T16:18:00,2023-09-01T16:18:00,,
1935,184,2023-10-17T15:28:00,7,3283,completed,86.27,0.0,19.84,15.99,122.1,2023-10-17T15:28:00,2023-10-17T15:28:00,,
1936,147,2024-01-26T17:54:00,6,436,cancelled,194.98,0.0,44.85,0,239.83,2024-01-26T17:54:00,2024-01-26T17:54:00,,
1937,33,2024-01-09T11:38:00,2,1493,processing,503.52,25.18,110.02,15.99,604.35,2024-01-09T11:38:00,2024-01-09T11:38:00,,
1938,194,2023-03-27T11:19:00,2,87,completed,703.58,35.18,153.73,0,822.13,2023-03-27T11:19:00,2023-03-27T11:19:00,,
1939,81,2024-01-13T23:32:00,6,2009,shipped,101.36,0.0,23.31,0,124.67,2024-01-13T23:32:00,2024-01-13T23:32:00,,
1940,157,2023-08-29T15:25:00,7,2402,completed,789.97,79.0,163.52,25.99,900.48,2023-08-29T15:25:00,2023-08-29T15:25:00,,
1941,27,2023-03-12T11:45:00,2,1192,completed,295.87,0.0,68.05,25.99,389.91,2023-03-12T11:45:00,2023-03-12T11:45:00,,
1942,126,2024-03-01T20:51:00,1,1396,processing,769.47,0.0,176.98,0,946.45,2024-03-01T20:51:00,2024-03-01T20:51:00,,
1943,143,2023-06-11T09:46:00,7,98,completed,95.81,0.0,22.04,15.99,133.84,2023-06-11T09:46:00,2023-06-11T09:46:00,,
1944,117,2023-01-31T12:42:00,3,2730,completed,88.91,17.78,16.36,25.99,113.48,2023-01-31T12:42:00,2023-01-31T12:42:00,,
1945,28,2024-01-03T14:25:00,4,2210,cancelled,401.18,60.18,78.43,0,419.43,2024-01-03T14:25:00,2024-01-03T14:25:00,,
1946,98,2023-03-31T19:22:00,1,1980,completed,358.95,35.9,74.3,0,397.35,2023-03-31T19:22:00,2023-03-31T19:22:00,,
1947,55,2023-08-07T14:47:00,5,730,completed,720.88,108.13,140.93,0,753.68,2023-08-07T14:47:00,2023-08-07T14:47:00,,
1948,119,2023-04-15T21:42:00,7,1466,shipped,175.18,0.0,40.29,19.99,235.46,2023-04-15T21:42:00,2023-04-15T21:42:00,,
1949,123,2023-04-16T20:36:00,4,2445,completed,227.67,34.15,44.51,19.99,258.02,2023-04-16T20:36:00,2023-04-16T20:36:00,,
1950,122,2023-06-25T16:28:00,4,2735,completed,505.93,75.89,98.91,0,528.95,2023-06-25T16:28:00,2023-06-25T16:28:00,,
1951,21,2023-09-05T18:52:00,2,3108,cancelled,640.68,32.03,139.99,0,748.64,2023-09-05T18:52:00,2023-09-05T18:52:00,,
1952,102,2023-06-12T19:07:00,3,2858,completed,708.13,70.81,146.58,0,783.9,2023-06-12T19:07:00,2023-06-12T19:07:00,,
1953,115,2023-12-08T10:36:00,5,1609,completed,598.8,119.76,110.18,0,589.22,2023-12-08T10:36:00,2023-12-08T10:36:00,,
1954,15,2024-04-08T20:01:00,6,2069,completed,484.1,96.82,89.07,0,476.35,2024-04-08T20:01:00,2024-04-08T20:01:00,,
1955,82,2023-12-06T12:49:00,2,292,processing,134.37,26.87,24.73,0,132.23,2023-12-06T12:49:00,2023-12-06T12:49:00,,
1956,199,2023-10-27T19:34:00,1,2563,completed,475.75,0.0,109.42,0,585.17,2023-10-27T19:34:00,2023-10-27T19:34:00,,
1957,47,2024-01-11T17:08:00,4,1067,completed,571.7,85.76,111.77,0,597.71,2024-01-11T17:08:00,2024-01-11T17:08:00,,
1958,39,2023-06-07T13:12:00,3,944,shipped,71.43,0.0,16.43,19.99,107.85,2023-06-07T13:12:00,2023-06-07T13:12:00,,
1959,196,2023-08-22T11:23:00,2,2366,completed,400.88,0.0,92.2,0,493.08,2023-08-22T11:23:00,2023-08-22T11:23:00,,
1960,173,2023-02-13T09:05:00,4,1597,completed,405.35,60.8,79.25,0,423.8,2023-02-13T09:05:00,2023-02-13T09:05:00,,
1961,48,2024-05-12T16:41:00,4,2594,shipped,422.03,0.0,97.07,15.99,535.09,2024-05-12T16:41:00,2024-05-12T16:41:00,,
1962,14,2023-08-18T15:04:00,1,810,cancelled,433.45,0.0,99.69,15.99,549.13,2023-08-18T15:04:00,2023-08-18T15:04:00,,
1963,49,2024-02-22T21:36:00,4,1507,completed,223.25,0.0,51.35,0,274.6,2024-02-22T21:36:00,2024-02-22T21:36:00,,
1964,15,2024-02-02T10:30:00,1,1151,completed,584.65,87.7,114.3,19.99,631.24,2024-02-02T10:30:00,2024-02-02T10:30:00,,
1965,182,2023-04-14T17:50:00,4,2776,completed,409.02,0.0,94.07,0,503.09,2023-04-14T17:50:00,2023-04-14T17:50:00,,
1966,112,2024-01-09T10:23:00,5,2465,completed,415.03,62.25,81.14,25.99,459.91,2024-01-09T10:23:00,2024-01-09T10:23:00,,
1967,66,2023-04-08T09:13:00,4,1465,completed,364.69,0.0,83.88,0,448.57,2023-04-08T09:13:00,2023-04-08T09:13:00,,
1968,104,2024-04-09T14:11:00,3,1627,completed,255.24,38.29,49.9,0,266.85,2024-04-09T14:11:00,2024-04-09T14:11:00,,
1969,164,2024-01-05T19:55:00,6,2716,completed,90.08,9.01,18.65,25.99,125.71,2024-01-05T19:55:00,2024-01-05T19:55:00,,
1970,92,2023-06-18T14:28:00,4,1552,completed,206.96,41.39,38.08,0,203.65,2023-06-18T14:28:00,2023-06-18T14:28:00,,
1971,1,2023-07-06T16:28:00,3,2790,completed,331.64,0.0,76.28,25.99,433.91,2023-07-06T16:28:00,2023-07-06T16:28:00,,
1972,110,2023-12-14T21:28:00,4,1203,completed,634.73,0.0,145.99,0,780.72,2023-12-14T21:28:00,2023-12-14T21:28:00,,
1973,122,2023-03-10T21:53:00,1,1528,completed,498.81,0.0,114.73,25.99,639.53,2023-03-10T21:53:00,2023-03-10T21:53:00,,
1974,172,2023-07-26T22:57:00,7,1134,completed,442.5,0.0,101.78,15.99,560.27,2023-07-26T22:57:00,2023-07-26T22:57:00,,
1975,92,2023-10-28T19:16:00,2,618,completed,797.14,119.57,155.84,15.99,849.4,2023-10-28T19:16:00,2023-10-28T19:16:00,,
1976,62,2023-06-26T09:00:00,2,19,completed,599.22,59.92,124.04,0,663.34,2023-06-26T09:00:00,2023-06-26T09:00:00,,
1977,67,2023-11-06T14:12:00,1,1606,completed,560.17,0.0,128.84,15.99,705.0,2023-11-06T14:12:00,2023-11-06T14:12:00,,
1978,26,2023-04-17T09:41:00,6,3444,completed,166.53,24.98,32.56,19.99,194.1,2023-04-17T09:41:00,2023-04-17T09:41:00,,
1979,93,2023-06-29T15:24:00,6,1444,cancelled,546.39,109.28,100.54,0,537.65,2023-06-29T15:24:00,2023-06-29T15:24:00,,
1980,82,2023-05-08T16:00:00,7,1259,completed,785.97,0.0,180.77,0,966.74,2023-05-08T16:00:00,2023-05-08T16:00:00,,
1981,192,2024-05-01T23:14:00,6,3025,cancelled,269.88,0.0,62.07,0,331.95,2024-05-01T23:14:00,2024-05-01T23:14:00,,
1982,37,2024-04-15T10:01:00,3,887,completed,675.2,135.04,124.24,0,664.4,2024-04-15T10:01:00,2024-04-15T10:01:00,,
1983,51,2023-03-31T15:06:00,2,77,completed,377.75,37.77,78.2,0,418.18,2023-03-31T15:06:00,2023-03-31T15:06:00,,
1984,23,2024-01-27T13:50:00,3,1448,cancelled,413.65,41.37,85.62,0,457.9,2024-01-27T13:50:00,2024-01-27T13:50:00,,
1985,71,2023-02-04T08:13:00,2,1879,completed,788.5,157.7,145.08,0,775.88,2023-02-04T08:13:00,2023-02-04T08:13:00,,
1986,14,2024-03-12T21:39:00,6,845,completed,708.07,35.4,154.71,25.99,853.37,2024-03-12T21:39:00,2024-03-12T21:39:00,,
1987,169,2024-02-15T20:41:00,7,3366,completed,533.21,0.0,122.64,0,655.85,2024-02-15T20:41:00,2024-02-15T20:41:00,,
1988,25,2024-04-18T10:18:00,4,257,shipped,284.25,14.21,62.11,19.99,352.14,2024-04-18T10:18:00,2024-04-18T10:18:00,,
1989,126,2023-08-09T11:51:00,7,1152,completed,491.62,0.0,113.07,0,604.69,2023-08-09T11:51:00,2023-08-09T11:51:00,,
1990,132,2023-12-01T19:22:00,2,3105,completed,440.21,0.0,101.25,0,541.46,2023-12-01T19:22:00,2023-12-01T19:22:00,,
1991,144,2024-04-09T21:01:00,1,3435,completed,701.2,70.12,145.15,25.99,802.22,2024-04-09T21:01:00,2024-04-09T21:01:00,,
1992,198,2023-07-15T17:27:00,1,2079,completed,153.04,30.61,28.16,25.99,176.58,2023-07-15T17:27:00,2023-07-15T17:27:00,,
1993,11,2023-05-29T16:05:00,1,1293,completed,592.02,59.2,122.55,0,655.37,2023-05-29T16:05:00,2023-05-29T16:05:00,,
1994,85,2023-07-26T17:07:00,1,1841,completed,63.26,0.0,14.55,0,77.81,2023-07-26T17:07:00,2023-07-26T17:07:00,,
1995,140,2023-08-15T19:31:00,6,12,shipped,194.51,9.73,42.5,0,227.28,2023-08-15T19:31:00,2023-08-15T19:31:00,,
1996,50,2023-03-15T16:22:00,6,3122,completed,197.0,19.7,40.78,0,218.08,2023-03-15T16:22:00,2023-03-15T16:22:00,,
1997,16,2023-02-06T21:22:00,1,1410,cancelled,442.48,88.5,81.42,19.99,455.39,2023-02-06T21:22:00,2023-02-06T21:22:00,,
1998,98,2023-10-09T22:21:00,4,3088,processing,540.79,108.16,99.5,15.99,548.12,2023-10-09T22:21:00,2023-10-09T22:21:00,,
1999,115,2024-03-20T12:32:00,5,1727,shipped,171.15,17.12,35.43,25.99,215.45,2024-03-20T12:32:00,2024-03-20T12:32:00,,
2000,174,2024-04-07T09:50:00,2,1929,completed,50.69,2.53,11.08,0,59.24,2024-04-07T09:50:00,2024-04-07T09:50:00,,
2001,168,2023-12-10T19:37:00,1,1959,completed,616.52,61.65,127.62,0,682.49,2023-12-10T19:37:00,2023-12-10T19:37:00,,
2002,44,2023-05-28T09:58:00,2,2044,cancelled,364.98,36.5,75.55,0,404.03,2023-05-28T09:58:00,2023-05-28T09:58:00,,
2003,4,2023-02-05T13:11:00,6,2803,completed,557.29,55.73,115.36,25.99,642.91,2023-02-05T13:11:00,2023-02-05T13:11:00,,
2004,143,2023-06-16T11:18:00,2,3208,completed,68.22,0.0,15.69,15.99,99.9,2023-06-16T11:18:00,2023-06-16T11:18:00,,
2005,23,2023-06-02T13:00:00,5,61,completed,552.04,27.6,120.62,0,645.06,2023-06-02T13:00:00,2023-06-02T13:00:00,,
2006,19,2023-05-29T21:03:00,6,576,completed,279.14,0.0,64.2,0,343.34,2023-05-29T21:03:00,2023-05-29T21:03:00,,
2007,99,2024-01-19T10:50:00,5,1671,completed,547.84,0.0,126.0,25.99,699.83,2024-01-19T10:50:00,2024-01-19T10:50:00,,
2008,11,2023-01-24T09:01:00,4,905,completed,200.44,0.0,46.1,0,246.54,2023-01-24T09:01:00,2023-01-24T09:01:00,,
2009,22,2023-11-07T18:55:00,6,3029,completed,208.09,20.81,43.07,25.99,256.34,2023-11-07T18:55:00,2023-11-07T18:55:00,,
2010,73,2024-04-08T14:24:00,4,3396,shipped,276.78,41.52,54.11,0,289.37,2024-04-08T14:24:00,2024-04-08T14:24:00,,
2011,71,2023-08-04T23:01:00,2,2470,shipped,154.06,0.0,35.43,25.99,215.48,2023-08-04T23:01:00,2023-08-04T23:01:00,,
2012,14,2023-12-05T17:05:00,1,2195,completed,292.41,58.48,53.8,0,287.73,2023-12-05T17:05:00,2023-12-05T17:05:00,,
2013,191,2023-09-13T12:28:00,3,1314,completed,572.72,114.54,105.38,0,563.56,2023-09-13T12:28:00,2023-09-13T12:28:00,,
2014,83,2023-05-10T13:55:00,4,2490,processing,232.92,0.0,53.57,25.99,312.48,2023-05-10T13:55:00,2023-05-10T13:55:00,,
2015,160,2023-06-27T15:11:00,2,791,cancelled,644.39,32.22,140.8,0,752.97,2023-06-27T15:11:00,2023-06-27T15:11:00,,
2016,174,2023-11-08T08:45:00,5,2917,completed,527.82,26.39,115.33,15.99,632.75,2023-11-08T08:45:00,2023-11-08T08:45:00,,
2017,110,2023-06-08T13:57:00,1,3499,completed,496.14,0.0,114.11,0,610.25,2023-06-08T13:57:00,2023-06-08T13:57:00,,
2018,45,2023-06-13T13:06:00,6,2049,completed,125.44,25.09,23.08,0,123.43,2023-06-13T13:06:00,2023-06-13T13:06:00,,
2019,198,2023-06-04T12:54:00,6,3082,completed,430.12,21.51,93.98,0,502.59,2023-06-04T12:54:00,2023-06-04T12:54:00,,
2020,106,2024-02-26T10:22:00,3,2084,completed,386.29,77.26,71.08,19.99,400.1,2024-02-26T10:22:00,2024-02-26T10:22:00,,
2021,65,2023-10-16T10:24:00,6,2205,completed,280.05,42.01,54.75,15.99,308.78,2023-10-16T10:24:00,2023-10-16T10:24:00,,
2022,132,2023-03-04T10:26:00,1,911,shipped,463.25,0.0,106.55,0,569.8,2023-03-04T10:26:00,2023-03-04T10:26:00,,
2023,31,2023-12-06T20:07:00,1,1082,cancelled,207.73,31.16,40.61,15.99,233.17,2023-12-06T20:07:00,2023-12-06T20:07:00,,
2024,186,2024-02-05T21:01:00,3,455,completed,306.47,30.65,63.44,19.99,359.25,2024-02-05T21:01:00,2024-02-05T21:01:00,,
2025,33,2023-10-30T21:52:00,6,3097,completed,403.3,40.33,83.48,15.99,462.44,2023-10-30T21:52:00,2023-10-30T21:52:00,,
2026,142,2023-05-31T15:54:00,5,1583,completed,586.23,29.31,128.09,25.99,711.0,2023-05-31T15:54:00,2023-05-31T15:54:00,,
2027,118,2023-12-14T16:52:00,7,247,completed,760.23,114.03,148.63,0,794.83,2023-12-14T16:52:00,2023-12-14T16:52:00,,
2028,116,2024-04-06T18:54:00,4,2662,shipped,601.67,0.0,138.38,25.99,766.04,2024-04-06T18:54:00,2024-04-06T18:54:00,,
2029,132,2023-10-14T14:20:00,2,3276,completed,744.46,0.0,171.23,15.99,931.68,2023-10-14T14:20:00,2023-10-14T14:20:00,,
2030,38,2023-01-25T22:09:00,3,861,completed,763.91,0.0,175.7,0,939.61,2023-01-25T22:09:00,2023-01-25T22:09:00,,
2031,35,2023-06-10T12:33:00,4,227,completed,253.81,0.0,58.38,0,312.19,2023-06-10T12:33:00,2023-06-10T12:33:00,,
2032,153,2023-05-17T13:10:00,7,2784,shipped,282.56,28.26,58.49,15.99,328.78,2023-05-17T13:10:00,2023-05-17T13:10:00,,
2033,70,2023-12-20T18:35:00,4,2375,completed,281.02,28.1,58.17,25.99,337.08,2023-12-20T18:35:00,2023-12-20T18:35:00,,
2034,102,2024-05-09T21:28:00,6,2625,completed,529.3,0.0,121.74,0,651.04,2024-05-09T21:28:00,2024-05-09T21:28:00,,
2035,109,2024-04-17T20:19:00,4,2094,completed,378.34,0.0,87.02,19.99,485.35,2024-04-17T20:19:00,2024-04-17T20:19:00,,
2036,108,2023-07-05T22:03:00,3,2606,cancelled,125.99,0.0,28.98,25.99,180.96,2023-07-05T22:03:00,2023-07-05T22:03:00,,
2037,135,2024-03-01T19:42:00,4,2384,completed,477.83,0.0,109.9,15.99,603.72,2024-03-01T19:42:00,2024-03-01T19:42:00,,
2038,36,2023-12-15T16:49:00,1,452,completed,573.06,28.65,125.21,15.99,685.61,2023-12-15T16:49:00,2023-12-15T16:49:00,,
2039,9,2023-04-21T17:05:00,5,267,shipped,730.9,0.0,168.11,25.99,925.0,2023-04-21T17:05:00,2023-04-21T17:05:00,,
2040,188,2023-03-28T20:43:00,7,2219,shipped,378.41,0.0,87.03,0,465.44,2023-03-28T20:43:00,2023-03-28T20:43:00,,
2041,106,2023-06-03T16:54:00,4,71,completed,504.84,75.73,98.7,0,527.81,2023-06-03T16:54:00,2023-06-03T16:54:00,,
2042,22,2023-11-28T10:34:00,1,3120,completed,795.23,119.28,155.47,0,831.42,2023-11-28T10:34:00,2023-11-28T10:34:00,,
2043,118,2023-06-17T18:14:00,5,2793,completed,187.03,18.7,38.72,19.99,227.04,2023-06-17T18:14:00,2023-06-17T18:14:00,,
2044,7,2023-05-13T19:56:00,5,2649,completed,700.35,0.0,161.08,19.99,881.42,2023-05-13T19:56:00,2023-05-13T19:56:00,,
2045,146,2024-05-01T08:53:00,2,2738,completed,506.63,75.99,99.05,0,529.69,2024-05-01T08:53:00,2024-05-01T08:53:00,,
